,text,label,problem
5911,"and in the dogs , she finds lost pieces of herself as she fumbles with the leash to her own life - struggling to hold on as it pulls her toward a brighter future before her past catches up with her . ",0,subjectivity
5912,"the santa clause 2 "" goes down as easy as an eggnog on christmas eve . ",1,subjectivity
5913,he also doesn't realize that he accidentally left one of his shoes there . ,0,subjectivity
5914,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts . ,1,subjectivity
5915," with one exception , every blighter in this particular south london housing project digs into dysfunction like it's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness . ",1,subjectivity
5916,"soon , disease spread , robbing people's abilities to speak ; the endless rain killing all other forms of communication with its acidic torrent . ",0,subjectivity
5917,an excellent chance to learn more about one of rock and roll's most significant bands and the struggle for freedom in the communist world . ,1,subjectivity
5918,"trapped in a lovers triangle and ruthless game of lust , greed , and betrayal we follow one woman's hypnotic journey to discover her true self . . . ",0,subjectivity
5919,"like "" this is spinal tap "" , only with more pathetic protagonists- and funnier ! ",1,subjectivity
5920,the romantic triangle leads to a surprising conclusion as the young man's secret motive has explosive consequences . ,0,subjectivity
5921,"brookdale is infested with super-intelligent , supernaturally empowered killer rats , a by-product of forgotten experiments conducted by "" dr . ",0,subjectivity
5922,but it seems they are brought back as one for more than just solving a case . ,0,subjectivity
5923,"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness . ",1,subjectivity
5924,"a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters . ",1,subjectivity
5925,"narrated by james ellroy , stan brakhage , and dr . roy menninger . ",0,subjectivity
5926,"without family and all on her own , she only can confide her troubles to simon ( ray walston ) . ",0,subjectivity
5927,[jaglom] creates an engaging insider's world of enthusiastically entertaining characters and absorbing situations . ,1,subjectivity
5928,"the film uses chapman's own unseen personal papers and unpublished memoirs in order to recreate his years at cambridge university , medical school , the monty python years , his struggles with alcohol , his ground-breaking stance on homosexuality , his exploits with john cleese , keith moon , harry nilsson , ringo starr , and his untimely death at age 48 , of cancer . ",0,subjectivity
5929,"whenever the victim watches it , the phone rings , telling them they have only one week to live . ",0,subjectivity
5930,"she's a troubled young woman who takes off on a journey with a hitchhiker after a strange , fateful encounter on a new york street . ",0,subjectivity
5931,"fun , flip and terribly hip bit of cinematic entertainment . ",1,subjectivity
5932,"bravely explores the psychic damage inflicted on jean-luc by a withholding , then absent parent . ",1,subjectivity
5933,"the film creates an effective sense of time and place , though sheridan is not above hitting us over the head with obvious stylistic contrivances . ",1,subjectivity
5934,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation . ",1,subjectivity
5935,"this may not be great moviemaking . . . but it's vastly enjoyable in a low-down , scandal-mongering way . ",1,subjectivity
5936,"it's a fun movie with lots of colorful characters , lots of bizarre plot meanderings and quite a few memorable lines and sequences . ",1,subjectivity
5937,soon the evil boss learns about sienna's affair with kilabot and kidnaps her to exact revenge . ,0,subjectivity
5938,"it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . ",1,subjectivity
5939,"if ocean's eleven was a high-priced banquet of popular guys toasting one another's hard-earned coolness in a pointless caper , full frontal is the after-party . ",1,subjectivity
5940,"functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing . ",1,subjectivity
5941,"diesel stars as xander "" xxx "" cage , the notorious underground thrill seeker who until now has been deemed untouchable by the law . ",0,subjectivity
5942,"lati , however , wants to return to school and finish her studies . ",0,subjectivity
5943,"his family decides to go back on a holiday to india for 2 weeks , when tina discovers the truth about pooja's e-mails , they decide together that tina will play along with the charade . ",0,subjectivity
5944,"when perry fists a bull at the moore farm , it's only a matter of time before he gets the upper hand in matters of the heart . ",1,subjectivity
5945,"lost and stranded , they are set upon by a bizarre family of psychotics . ",0,subjectivity
5946,beautifully shot sequences episodically shift back and forth from the past to the present . ,0,subjectivity
5947,"a twisted collision of "" barney "" "" the fisher king "" and "" serpico . "" ",1,subjectivity
5948,"one tragic night , john rescues angela from a wicked act of betrayal . ",0,subjectivity
5949,"in a world ravaged by disease , disasters and hatred - a worldwide plan which dates back more than 2000 years has been implemented to show people that there's more to life and living then just waste . ",0,subjectivity
5950,"well , robert's not a suitable chinese girl - but is he gay ? ",0,subjectivity
